week,week_date,cell_id,confidence,scored,pred_net_rev_delta,actual_net_rev_delta,pred_units,actual_units,applied,week_action,baseline_net_rev_wk,baseline_units_wk,baseline_osa,baseline_sov,actual_osa,actual_sov,strikes,cell_status
W1,2026-07-06,521140_5kg_Pune,Experimental,True,0.0,,4.0,,False,hold,2580.59,4.0,63.6627906975,0.0,,,,
W1,2026-07-06,521146_2kg_Others,High,True,0.0,,13.2,,False,hold,3919.350000000001,13.25,56.17748100370834,1.838586948e-05,,,,
W1,2026-07-06,532385_5kg_Bangalore,High,True,0.0,,40.8,,False,hold,20799.6325,40.75,86.88063694274999,1.2800102928203927,,,,
W1,2026-07-06,532385_5kg_Delhi-NCR,High,True,0.0,,97.8,,False,hold,50395.09999999999,97.75,92.02702867200595,0.0039748236392154,,,,
W1,2026-07-06,532385_5kg_Hyderabad,High,True,0.0,,22.2,,False,hold,11430.4275,22.25,82.70044593649999,1.320439876842857,,,,
W1,2026-07-06,532385_5kg_Kolkata,High,True,0.0,,19.2,,False,hold,9834.05,19.25,85.97861304317857,0.892101572931756,,,,
W1,2026-07-06,532385_5kg_Lucknow,High,True,0.0,,22.5,,False,hold,11348.85,22.5,71.308823529625,1.4515742273839287,,,,
W1,2026-07-06,532385_5kg_Others,High,True,0.0,,167.0,,False,hold,85550.9225,167.0,58.435378755464285,0.0040132157696464,,,,
W1,2026-07-06,532389_10x20g_Ahmedabad,Experimental,True,0.0,,3.0,,False,hold,300.0,3.0,69.69548254880952,0.9187814931880952,,,,
W1,2026-07-06,532389_10x20g_Bangalore,High,True,0.0,,173.5,,False,hold,16819.5,173.5,79.40638311685119,1.249388115603869,,,,
W1,2026-07-06,532389_10x20g_Chennai,High,True,0.0,,35.8,,False,hold,3553.75,35.75,81.80051480044644,0.7260124348124999,,,,
W1,2026-07-06,532389_10x20g_Delhi-NCR,High,True,0.0,,53.8,,False,hold,5319.75,53.75,86.24852405625,0.8589549791035713,,,,
W1,2026-07-06,532389_10x20g_Hyderabad,High,True,0.0,,112.5,,False,hold,11084.25,112.5,77.27132899458333,0.8267184220523809,,,,
W1,2026-07-06,532389_10x20g_Kolkata,High,True,0.0,,26.8,,False,hold,2645.25,26.75,79.70505617976787,0.5486763653321429,,,,
W1,2026-07-06,532389_10x20g_Mumbai,Experimental,True,0.0,,29.0,,False,hold,2900.0,29.0,52.39313611757937,0.3493160946,,,,
W1,2026-07-06,532389_10x20g_Others,High,True,0.0,,172.8,,False,hold,17062.5,172.75,69.7517248270357,0.5599789505053572,,,,
W1,2026-07-06,532389_10x20g_Pune,Experimental,True,0.0,,21.5,,False,hold,2103.25,21.5,90.04931403994644,0.9061195121160714,,,,
W1,2026-07-06,532393_10x20g_Bangalore,Experimental,True,0.0,,101.5,,False,hold,9362.0,101.5,73.19528824257142,0.3225347182779762,,,,
W1,2026-07-06,532393_10x20g_Chennai,Experimental,True,0.0,,38.8,,False,hold,3631.2625,38.75,84.56628056617856,1.0672468814785714,,,,
W1,2026-07-06,532393_10x20g_Delhi-NCR,Experimental,True,0.0,,252.2,,False,hold,23431.75,252.25,72.22769458920239,0.1005523740515833,,,,
W1,2026-07-06,532393_10x20g_Hyderabad,High,True,0.0,,186.2,,False,hold,17333.55,186.25,84.51751294257141,1.0782683293785713,,,,
W1,2026-07-06,532393_10x20g_Others,High,True,0.0,,178.5,,False,hold,16523.9,178.5,69.81807756306547,0.0723339904886348,,,,
W1,2026-07-06,532393_10x20g_Pune,Experimental,True,49.49999999999999,,16.5,,False,cut,1504.5,16.5,84.57158783241667,1.3022348418666665,,,,
W1,2026-07-06,536247_2x1pack(10x20g)_Bangalore,Experimental,True,0.0,,0.0,,False,hold,0.0,0.0,86.666666667,0.09960748427,,,,
W1,2026-07-06,536247_2x1pack(10x20g)_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold,0.0,0.0,91.256830601,0.5327897707,,,,
W1,2026-07-06,536247_2x1pack(10x20g)_Hyderabad,Experimental,True,0.0,,0.0,,False,hold,0.0,0.0,95.833333333,0.0645826017,,,,
W1,2026-07-06,536247_2x1pack(10x20g)_Kolkata,Experimental,True,0.0,,0.0,,False,hold,0.0,0.0,89.655172414,0.3080152235,,,,
W1,2026-07-06,536247_2x1pack(10x20g)_Others,Experimental,True,0.0,,0.0,,False,hold,0.0,0.0,62.740384615,0.4016547464,,,,
W1,2026-07-06,537173_2x1pack(10x20g)_Bangalore,Experimental,True,0.0,,0.0,,False,hold,0.0,0.0,95.151515152,0.6068954593,,,,
W1,2026-07-06,537173_2x1pack(10x20g)_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold,0.0,0.0,58.469945355,0.02650497145,,,,
W1,2026-07-06,537173_2x1pack(10x20g)_Hyderabad,Experimental,True,0.0,,0.0,,False,hold,0.0,0.0,96.875,0.3126597039,,,,
W1,2026-07-06,537173_2x1pack(10x20g)_Others,Experimental,True,0.0,,0.0,,False,hold,0.0,0.0,58.893280632,0.04481290943,,,,
W1,2026-07-06,542154_1kg_Delhi-NCR,High,True,0.0,,21.0,,False,hold,2482.5075,21.0,85.6056903997738,0.0057057005185059,,,,
W1,2026-07-06,542154_1kg_Others,High,True,0.0,,0.8,,False,hold,90.045,0.75,76.76017851635714,0.0028241355599999,,,,
W1,2026-07-06,545408_200g_Bangalore,High,True,0.0,,20.8,,False,hold,5090.9275,20.75,94.05639353584762,0.0006245673420983,,,,
W1,2026-07-06,545408_200g_Chennai,High,True,0.0,,2.8,,False,hold,682.3425,2.75,53.02230998971428,0.0021545140980535,,,,
W1,2026-07-06,545408_200g_Others,High,True,0.0,,11.0,,False,hold,2625.9549999999995,11.0,55.46632475859822,0.0003232370358871,,,,
W1,2026-07-06,545915_450g_Bangalore,High,True,0.0,,201.0,,False,hold,21940.965,201.0,75.26731948936785,0.0115766559169023,,,,
W1,2026-07-06,545915_450g_Chennai,High,True,0.0,,45.5,,False,hold,4837.435,45.5,80.62773487769644,0.0095345663303571,,,,
W1,2026-07-06,545915_450g_Hyderabad,High,True,189.04079999999885,,189.8,,False,cut,20960.5,189.75,83.01328401031549,0.0104171123102499,,,,
W1,2026-07-06,545915_450g_Mumbai,High,True,0.0,,88.2,,False,hold,9391.9425,88.25,70.32672110332143,0.0145410823894285,,,,
W1,2026-07-06,545915_450g_Others,High,True,0.0,,135.0,,False,hold,14665.2925,135.0,58.19493568822024,0.0042747870235714,,,,
W1,2026-07-06,545915_450g_Pune,High,True,178.83719999999994,,52.2,,False,cut,5644.6225,52.25,83.60030885255357,0.0075373874743392,,,,
W1,2026-07-06,5460_500g_Bangalore,High,True,551.612389380531,,244.8,,False,cut,16125.092500000002,244.75,91.24553538666072,27.839219516482142,,,,
W1,2026-07-06,5460_500g_Chandigarh Tricity,High,True,83.29719387755092,,37.0,,False,cut,2462.71,37.0,82.30077745375,29.743022965142856,,,,
W1,2026-07-06,5460_500g_Chennai,High,True,151.10194552529126,,67.2,,False,cut,4513.8475,67.25,83.01994851992858,51.843400514625,,,,
W1,2026-07-06,5460_500g_Delhi-NCR,High,True,1216.125,,540.5,,False,cut,36064.0275,540.5,89.0635486090357,62.50292896825,,,,
W1,2026-07-06,5460_500g_Hyderabad,High,True,0.0,,452.8,,False,hold,30186.775,452.75,86.05102739383929,33.54233748926072,,,,
W1,2026-07-06,5460_500g_Kolkata,High,True,460.7999999999987,,204.8,,False,cut,13543.5375,204.75,88.29498840726787,93.66925119389283,,,,
W1,2026-07-06,5460_500g_Lucknow,High,True,93.47789256198328,,41.5,,False,cut,2757.0125000000003,41.5,75.15966386549404,27.93605258000417,,,,
W1,2026-07-06,5460_500g_Mumbai,High,True,411.7499999999999,,183.0,,False,cut,12143.712499999998,183.0,87.63550507669643,46.14580064164286,,,,
W1,2026-07-06,5460_500g_Others,High,True,4042.799999999992,,1796.8,,False,cut,119450.1875,1796.75,73.72536232848213,54.159324603464285,,,,
W1,2026-07-06,5460_500g_Pune,High,True,0.0,,122.0,,False,hold,8107.970000000001,122.0,83.83898709972024,60.36118691424405,,,,
W1,2026-07-06,5533_100g_Bangalore,High,True,0.0,,22.8,,False,hold,2724.0,22.75,81.62829261152379,0.0368372002257142,,,,
W1,2026-07-06,5533_100g_Chennai,High,True,0.0,,23.0,,False,hold,2787.06,23.0,80.95913770909523,0.0442100416252976,,,,
W1,2026-07-06,5533_100g_Hyderabad,Experimental,True,0.0,,10.5,,False,hold,1183.0700000000002,10.5,64.70759695639286,0.0,,,,
W1,2026-07-06,5533_100g_Lucknow,High,True,0.0,,2.2,,False,hold,274.38,2.25,95.5182072832143,0.0644852504348214,,,,
W1,2026-07-06,5533_100g_Others,High,True,0.0,,16.8,,False,hold,2004.215,16.75,71.25661047452618,0.0020231510356464,,,,
W1,2026-07-06,5540_100g_Bangalore,High,True,0.0,,114.0,,False,hold,5471.4,114.0,75.90143784782737,0.0,,,,
W1,2026-07-06,5540_100g_Others,High,True,0.0,,23.5,,False,hold,1127.9699999999998,23.5,75.09216589864286,0.0,,,,
W1,2026-07-06,5541_500g_Pune,Experimental,True,0.0,,2.0,,False,hold,453.3333333333333,2.0,53.03617571055556,0.0,,,,
W1,2026-07-06,561937_3x1pack(10x20g)_Bangalore,Experimental,True,0.0,,0.0,,False,hold,0.0,0.0,83.03030303,0.0934659482,,,,
W1,2026-07-06,561937_3x1pack(10x20g)_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold,0.0,0.0,90.43715847,0.54204397,,,,
W1,2026-07-06,561937_3x1pack(10x20g)_Hyderabad,Experimental,True,0.0,,0.0,,False,hold,0.0,0.0,92.708333333,0.05485532841,,,,
W1,2026-07-06,561937_3x1pack(10x20g)_Kolkata,Experimental,True,0.0,,0.0,,False,hold,0.0,0.0,86.206896552,0.3054918124,,,,
W1,2026-07-06,561937_3x1pack(10x20g)_Others,Experimental,True,0.0,,0.0,,False,hold,0.0,0.0,58.080808081,0.4229659609,,,,
W1,2026-07-06,5629_500g_Delhi-NCR,High,True,0.0,,94.8,,False,hold,15125.145,94.75,79.33915005182143,1.1861920827220238,,,,
W1,2026-07-06,5629_500g_Others,High,True,0.0,,5.8,,False,hold,917.635,5.75,58.36982210703571,0.8051575777446429,,,,
W1,2026-07-06,570520_1kg_Ahmedabad,High,True,0.0,,11.0,,False,hold,1433.87,11.0,70.11552125378572,0.1122357268514285,,,,
W1,2026-07-06,570520_1kg_Bangalore,High,True,0.0,,53.0,,False,hold,6892.525,53.0,70.64439273389286,0.00512914691455,,,,
W1,2026-07-06,570520_1kg_Chandigarh Tricity,High,True,0.0,,3.2,,False,hold,422.2825,3.25,75.75163994160714,0.0372955123948214,,,,
W1,2026-07-06,570520_1kg_Chennai,High,True,0.0,,15.0,,False,hold,1981.015,15.0,56.185006435000005,0.0,,,,
W1,2026-07-06,570520_1kg_Delhi-NCR,High,True,0.0,,71.8,,False,hold,9434.285,71.75,76.01989106932143,0.0166788116667142,,,,
W1,2026-07-06,570520_1kg_Hyderabad,High,True,0.0,,44.5,,False,hold,5862.965,44.5,68.63689650610713,0.0105951807195357,,,,
W1,2026-07-06,570520_1kg_Kolkata,High,True,0.0,,28.0,,False,hold,3661.7575,28.0,56.29978895440476,0.0077087895637202,,,,
W1,2026-07-06,570520_1kg_Lucknow,High,True,0.0,,7.0,,False,hold,910.5775,7.0,82.6330532212857,0.03609819147625,,,,
W1,2026-07-06,570520_1kg_Mumbai,High,True,0.0,,33.2,,False,hold,4360.59,33.25,56.40500376616071,0.0036624232806785,,,,
W1,2026-07-06,570520_1kg_Others,High,True,0.0,,135.5,,False,hold,17819.16,135.5,62.24588711019643,0.0097595713413928,,,,
W1,2026-07-06,570520_1kg_Pune,High,True,0.0,,16.5,,False,hold,2164.76,16.5,66.09873046207143,0.0614649752492857,,,,
W1,2026-07-06,5751_500g_Ahmedabad,High,True,0.0,,36.0,,False,hold,3135.1375,36.0,76.19259818266072,16.39161444473214,,,,
W1,2026-07-06,5751_500g_Bangalore,High,True,1019.879213483147,,357.5,,False,cut,30802.5875,357.5,92.10741473020832,15.555019855988096,,,,
W1,2026-07-06,5751_500g_Chandigarh Tricity,High,True,92.7532894736843,,32.5,,False,cut,2824.3875000000003,32.5,96.3587726756119,11.816294485084525,,,,
W1,2026-07-06,5751_500g_Chennai,High,True,0.0,,96.8,,False,hold,8615.935000000001,96.75,72.02354668539286,20.71003990753572,,,,
W1,2026-07-06,5751_500g_Delhi-NCR,High,True,1453.4296932515344,,510.8,,False,cut,44228.77,510.75,92.257955414875,12.539865702053572,,,,
W1,2026-07-06,5751_500g_Hyderabad,High,True,867.9232258064535,,304.5,,False,cut,26437.385,304.5,89.0769776916786,13.734302403982142,,,,
W1,2026-07-06,5751_500g_Kolkata,High,True,322.61999999999983,,113.2,,False,cut,9812.4175,113.25,83.64945603700001,9.73222344842857,,,,
W1,2026-07-06,5751_500g_Lucknow,High,True,0.0,,42.2,,False,hold,3803.51,42.25,69.17647058835715,27.575649591864284,,,,
W1,2026-07-06,5751_500g_Mumbai,High,True,0.0,,91.2,,False,hold,7853.022499999999,91.25,69.7801632273512,9.617779667845236,,,,
W1,2026-07-06,5751_500g_Others,High,True,0.0,,1007.5,,False,hold,88078.85499999998,1007.5,74.9610775074643,13.104178350357143,,,,
W1,2026-07-06,5751_500g_Pune,High,True,188.78573426573428,,66.2,,False,cut,5774.2475,66.25,89.81084908871429,10.866380994428573,,,,
W1,2026-07-06,5793_500g_Ahmedabad,High,True,0.0,,30.2,,False,hold,2472.1775,30.25,78.03244255969642,8.057808475357142,,,,
W1,2026-07-06,5793_500g_Bangalore,High,True,0.0,,200.0,,False,hold,16165.5025,200.0,89.48353301258928,19.70657781875,,,,
W1,2026-07-06,5793_500g_Chennai,High,True,0.0,,27.8,,False,hold,2293.455,27.75,77.89993564989285,18.42377358278572,,,,
W1,2026-07-06,5793_500g_Delhi-NCR,High,True,333.89268131868147,,123.8,,False,cut,10123.445000000002,123.75,71.18414243382142,2.026068571553571,,,,
W1,2026-07-06,5793_500g_Hyderabad,High,True,0.0,,91.5,,False,hold,7533.985000000001,91.5,78.32596588840713,4.2400156409928575,,,,
W1,2026-07-06,5793_500g_Kolkata,High,True,0.0,,30.2,,False,hold,2483.49,30.25,80.78495630455356,0.0,,,,
W1,2026-07-06,5793_500g_Lucknow,High,True,0.0,,19.8,,False,hold,1629.0724999999998,19.75,69.84593837532499,2.5449835249214283,,,,
W1,2026-07-06,5793_500g_Mumbai,High,True,257.9135960044394,,95.5,,False,cut,7819.282499999999,95.5,81.8829450495357,3.30450112375,,,,
W1,2026-07-06,5793_500g_Others,High,True,0.0,,175.5,,False,hold,14460.8075,175.5,67.6067947805607,2.3893379522428573,,,,
W1,2026-07-06,5793_500g_Pune,High,True,0.0,,46.0,,False,hold,3795.3225,46.0,78.75507644528572,3.466756411767857,,,,
W1,2026-07-06,5800_1kg_Bangalore,High,True,0.0,,130.5,,False,hold,14102.767500000002,130.5,91.99197941889284,0.0005916674076375,,,,
W1,2026-07-06,5800_1kg_Chandigarh Tricity,High,True,0.0,,17.8,,False,hold,1963.0025,17.75,88.83169339146428,0.8873666587125,,,,
W1,2026-07-06,5800_1kg_Chennai,High,True,0.0,,45.5,,False,hold,4989.5575,45.5,85.50568425560714,0.0035861926071607,,,,
W1,2026-07-06,5800_1kg_Delhi-NCR,High,True,0.0,,78.2,,False,hold,8690.635,78.25,88.00819919158928,0.0567303926521428,,,,
W1,2026-07-06,5800_1kg_Hyderabad,High,True,0.0,,125.5,,False,hold,13950.1,125.5,87.58156660725001,0.3174044756500001,,,,
W1,2026-07-06,5800_1kg_Kolkata,High,True,0.0,,89.2,,False,hold,9864.66,89.25,88.43142500435715,0.2486397327454714,,,,
W1,2026-07-06,5800_1kg_Lucknow,High,True,0.0,,15.8,,False,hold,1754.9775,15.75,82.02614379079168,0.6280492747749999,,,,
W1,2026-07-06,5800_1kg_Mumbai,High,True,0.0,,34.5,,False,hold,3801.075,34.5,73.38834392621666,0.0001418546271183,,,,
W1,2026-07-06,5800_1kg_Others,High,True,0.0,,567.0,,False,hold,62742.74249999999,567.0,80.89176460867859,0.1949881477446428,,,,
W1,2026-07-06,5800_1kg_Pune,High,True,0.0,,19.5,,False,hold,2155.03,19.5,94.28700828158333,0.0021767075365499,,,,
W1,2026-07-06,5801_200g_Bangalore,High,True,0.0,,1473.5,,False,hold,74446.99250000001,1473.5,96.30570088203572,1.966478078732143,,,,
W1,2026-07-06,5801_200g_Chandigarh Tricity,High,True,0.0,,43.0,,False,hold,2284.1925,43.0,91.977951894975,3.318659497225,,,,
W1,2026-07-06,5801_200g_Chennai,High,True,0.0,,241.2,,False,hold,12356.745000000004,241.25,87.00611325610714,2.47214747575,,,,
W1,2026-07-06,5801_200g_Delhi-NCR,High,True,0.0,,1337.2,,False,hold,70440.08,1337.25,90.073715214875,1.7354877679107144,,,,
W1,2026-07-06,5801_200g_Hyderabad,High,True,0.0,,768.5,,False,hold,38807.9075,768.5,93.04492577460714,1.47571424155,,,,
W1,2026-07-06,5801_200g_Kolkata,High,True,0.0,,661.0,,False,hold,34175.662500000006,661.0,96.120697342875,1.9432839756964289,,,,
W1,2026-07-06,5801_200g_Lucknow,High,True,0.0,,193.5,,False,hold,10163.85,193.5,75.83099906632143,2.190223738157143,,,,
W1,2026-07-06,5801_200g_Mumbai,High,True,0.0,,918.0,,False,hold,47331.855,918.0,89.10230124847618,1.099698990022619,,,,
W1,2026-07-06,5801_200g_Others,High,True,0.0,,3370.0,,False,hold,178603.765,3370.0,84.31158383314286,1.6724053861928572,,,,
W1,2026-07-06,5801_200g_Pune,High,True,0.0,,921.2,,False,hold,46553.1975,921.25,97.90180704371429,1.9191323905535715,,,,
W1,2026-07-06,58549_100g_Bangalore,High,True,0.0,,113.8,,False,hold,6454.9675,113.75,85.23991383914284,0.0,,,,
W1,2026-07-06,58549_100g_Chennai,High,True,0.0,,28.8,,False,hold,1677.46,28.75,70.11575609817262,0.0,,,,
W1,2026-07-06,58549_100g_Delhi-NCR,High,True,0.0,,116.0,,False,hold,6705.5775,116.0,80.6867762925,0.0,,,,
W1,2026-07-06,58549_100g_Hyderabad,High,True,0.0,,101.0,,False,hold,5812.0675,101.0,74.61664043891072,0.0,,,,
W1,2026-07-06,58549_100g_Kolkata,High,True,0.0,,42.0,,False,hold,2429.65,42.0,80.33284287489286,0.3460769769464286,,,,
W1,2026-07-06,58549_100g_Mumbai,High,True,0.0,,41.2,,False,hold,2390.385,41.25,69.40442959448215,0.0,,,,
W1,2026-07-06,58549_100g_Others,High,True,0.0,,136.2,,False,hold,7872.58,136.25,81.3518326194107,3.0662555560517856e-05,,,,
W1,2026-07-06,58549_100g_Pune,High,True,0.0,,23.8,,False,hold,1361.7725,23.75,66.12638784610715,0.0,,,,
W1,2026-07-06,59642_1kg_Ahmedabad,High,True,0.0,,61.8,,False,hold,8363.49,61.75,80.04542220697917,53.4772976440744,,,,
W1,2026-07-06,59642_1kg_Bangalore,High,True,0.0,,565.8,,False,hold,75220.32,565.75,94.29964138971428,37.350548154625,,,,
W1,2026-07-06,59642_1kg_Chandigarh Tricity,High,True,0.0,,68.5,,False,hold,9131.095,68.5,90.7692541301607,59.67134747903572,,,,
W1,2026-07-06,59642_1kg_Chennai,High,True,0.0,,109.2,,False,hold,14602.065,109.25,82.07625482619642,37.095191232875,,,,
W1,2026-07-06,59642_1kg_Delhi-NCR,High,True,0.0,,556.8,,False,hold,74369.3625,556.75,91.6351173681607,32.00049688348214,,,,
W1,2026-07-06,59642_1kg_Hyderabad,High,True,0.0,,281.2,,False,hold,37855.3275,281.25,84.57157209403691,35.101833432765474,,,,
W1,2026-07-06,59642_1kg_Kolkata,High,True,0.0,,80.8,,False,hold,10622.7,80.75,91.20710718738216,0.0,,,,
W1,2026-07-06,59642_1kg_Lucknow,High,True,0.0,,38.2,,False,hold,5235.5425,38.25,67.57703081233035,46.77968504358929,,,,
W1,2026-07-06,59642_1kg_Mumbai,High,True,0.0,,339.0,,False,hold,44736.2625,339.0,81.16315405432142,41.52518068841072,,,,
W1,2026-07-06,59642_1kg_Others,High,True,0.0,,670.5,,False,hold,88963.23750000002,670.5,79.12957736025001,37.82446046241071,,,,
W1,2026-07-06,59642_1kg_Pune,High,True,0.0,,135.8,,False,hold,17944.670000000002,135.75,84.39760937819642,34.45235304507143,,,,
W1,2026-07-06,625390_3x1pack(10x20g)_Bangalore,Experimental,True,0.0,,0.0,,False,hold,0.0,0.0,87.878787879,0.5652569905,,,,
W1,2026-07-06,625390_3x1pack(10x20g)_Hyderabad,Experimental,True,0.0,,0.0,,False,hold,0.0,0.0,90.625,0.319971718,,,,
W1,2026-07-06,64011_1kg_Bangalore,High,True,0.0,,73.0,,False,hold,25166.6425,73.0,90.47802905826786,2.6603987786857144,,,,
W1,2026-07-06,64011_1kg_Chennai,High,True,0.0,,10.5,,False,hold,3616.8425,10.5,79.23809523798214,4.676137834023215,,,,
W1,2026-07-06,64011_1kg_Delhi-NCR,High,True,0.0,,79.5,,False,hold,27198.9275,79.5,86.14238064914286,3.852722810298358,,,,
W1,2026-07-06,64011_1kg_Hyderabad,High,True,0.0,,79.0,,False,hold,27174.5075,79.0,79.96081068719644,1.5754829012658664,,,,
W1,2026-07-06,64011_1kg_Lucknow,High,True,0.0,,16.2,,False,hold,5562.88,16.25,78.15126050417858,27.412452158071424,,,,
W1,2026-07-06,64011_1kg_Mumbai,High,True,0.0,,20.5,,False,hold,7040.24,20.5,69.77862977109524,12.331365926643349,,,,
W1,2026-07-06,64011_1kg_Others,High,True,0.0,,89.8,,False,hold,30653.88,89.75,74.42969234582144,6.480854569125,,,,
W1,2026-07-06,64011_1kg_Pune,High,True,0.0,,21.0,,False,hold,7225.3125,21.0,92.7879638477024,11.178284490991846,,,,
W1,2026-07-06,67917_5kg_Bangalore,High,True,0.0,,166.2,,False,hold,80158.60250000001,166.25,88.50902945919643,0.0,,,,
W1,2026-07-06,67917_5kg_Chandigarh Tricity,High,True,0.0,,10.0,,False,hold,4913.2575,10.0,86.80150631682143,1.272178425605357,,,,
W1,2026-07-06,67917_5kg_Chennai,High,True,0.0,,25.5,,False,hold,11624.6425,25.5,75.28925353917856,0.9046716631214288,,,,
W1,2026-07-06,67917_5kg_Delhi-NCR,High,True,0.0,,127.2,,False,hold,62823.32499999999,127.25,83.4050537160893,0.6258187526321428,,,,
W1,2026-07-06,67917_5kg_Hyderabad,High,True,0.0,,115.8,,False,hold,56417.55,115.75,77.47282594875,0.1274629414964285,,,,
W1,2026-07-06,67917_5kg_Kolkata,High,True,0.0,,44.8,,False,hold,22140.25,44.75,81.175688127875,0.6833088073160714,,,,
W1,2026-07-06,67917_5kg_Lucknow,High,True,0.0,,13.2,,False,hold,6529.852500000001,13.25,75.77404295057141,0.7739841643095239,,,,
W1,2026-07-06,67917_5kg_Mumbai,High,True,0.0,,42.0,,False,hold,20777.6675,42.0,77.38226358847619,0.5706805918660715,,,,
W1,2026-07-06,67917_5kg_Others,High,True,0.0,,213.0,,False,hold,104965.1425,213.0,71.76145219175001,0.5443569226675793,,,,
W1,2026-07-06,67917_5kg_Pune,High,True,0.0,,20.2,,False,hold,9982.8875,20.25,87.33192273573215,0.6939895349244047,,,,
W1,2026-07-06,75468_500g_Chandigarh Tricity,High,True,0.0,,20.5,,False,hold,3197.1875,20.5,63.50522351791072,1.715404652,,,,
W1,2026-07-06,75468_500g_Delhi-NCR,High,True,0.0,,92.0,,False,hold,14056.2425,92.0,67.77063422875597,1.0490896657315476,,,,
W1,2026-07-06,75468_500g_Lucknow,High,True,0.0,,1.8,,False,hold,273.135,1.75,92.29691876775,0.0009958659276196,,,,
W1,2026-07-06,75468_500g_Others,High,True,0.0,,59.0,,False,hold,9020.36,59.0,55.54002697441072,0.7818836813660714,,,,
W1,2026-07-06,75469_200g_Bangalore,High,True,0.0,,79.5,,False,hold,9800.61,79.5,92.40283422698808,0.0404156587932738,,,,
W1,2026-07-06,75469_200g_Chandigarh Tricity,High,True,0.0,,7.2,,False,hold,914.745,7.25,86.49325801735715,0.0290683180541071,,,,
W1,2026-07-06,75469_200g_Chennai,High,True,0.0,,29.8,,False,hold,3735.26,29.75,83.19487344483929,1.9189242707361904,,,,
W1,2026-07-06,75469_200g_Delhi-NCR,High,True,0.0,,81.2,,False,hold,10092.7475,81.25,84.684615083625,1.37515910819775,,,,
W1,2026-07-06,75469_200g_Hyderabad,High,True,0.0,,63.8,,False,hold,7902.53,63.75,88.5903622402619,2.2250316590119046,,,,
W1,2026-07-06,75469_200g_Kolkata,High,True,0.0,,53.5,,False,hold,6661.725,53.5,89.76554604358928,0.163023904151613,,,,
W1,2026-07-06,75469_200g_Lucknow,High,True,0.0,,11.5,,False,hold,1425.23,11.5,93.872549019625,0.01567121276275,,,,
W1,2026-07-06,75469_200g_Mumbai,High,True,0.0,,36.5,,False,hold,4548.772499999999,36.5,78.06226540074405,2.086922394148809,,,,
W1,2026-07-06,75469_200g_Others,High,True,0.0,,127.2,,False,hold,15980.1675,127.25,71.98774214232144,1.4603036801083331,,,,
W1,2026-07-06,75469_200g_Pune,High,True,0.0,,16.0,,False,hold,1972.885,16.0,68.93663401807143,0.3716237746657143,,,,
W1,2026-07-06,81023_5kg_Bangalore,High,True,0.0,,28.0,,False,hold,15589.9875,28.0,88.62868109494644,0.1607189471785714,,,,
W1,2026-07-06,81023_5kg_Delhi-NCR,High,True,0.0,,9.0,,False,hold,4956.2975,9.0,72.65814683335893,0.0001109756370466,,,,
W1,2026-07-06,81023_5kg_Hyderabad,High,True,0.0,,28.2,,False,hold,15731.75,28.25,78.07909814403573,0.0464664683019642,,,,
W1,2026-07-06,81023_5kg_Others,High,True,0.0,,8.8,,False,hold,4896.65,8.75,52.0991069696875,3.9862266421875e-05,,,,
W1,2026-07-06,86959_100g_Ahmedabad,High,True,34.46263345195735,,7.4,,False,cut,1161.935,7.5,83.81139887889286,1.5330047382835716,,,,
W1,2026-07-06,86959_100g_Bangalore,High,True,0.0,,106.2,,False,hold,16631.1,106.25,94.2907629346607,0.06309594417375,,,,
W1,2026-07-06,86959_100g_Chandigarh Tricity,High,True,31.35158562367867,,6.7,,False,cut,1033.1725,6.75,95.79992711351784,1.1780844590264286,,,,
W1,2026-07-06,86959_100g_Chennai,High,True,0.0,,24.0,,False,hold,3759.75,24.0,85.98155298144047,0.3050519895428571,,,,
W1,2026-07-06,86959_100g_Delhi-NCR,High,True,0.0,,111.2,,False,hold,17378.2625,111.25,86.99957576607143,0.1459751358491071,,,,
W1,2026-07-06,86959_100g_Hyderabad,High,True,0.0,,56.0,,False,hold,8738.265,56.0,89.14222970733928,0.1536161345758928,,,,
W1,2026-07-06,86959_100g_Kolkata,High,True,0.0,,24.0,,False,hold,3827.31,24.0,90.21357232032145,0.0094168505114642,,,,
W1,2026-07-06,86959_100g_Lucknow,High,True,0.0,,8.0,,False,hold,1251.69,8.0,94.15266106453572,0.7334349620517857,,,,
W1,2026-07-06,86959_100g_Mumbai,High,True,0.0,,24.2,,False,hold,3821.345,24.25,74.66993830724999,0.1226791127828104,,,,
W1,2026-07-06,86959_100g_Others,High,True,0.0,,113.5,,False,hold,17563.645,113.5,87.14539756305358,0.1375466361189404,,,,
W1,2026-07-06,86959_100g_Pune,High,True,56.64675642594853,,12.6,,False,cut,1981.26,12.75,93.02884615379166,0.2135371932333333,,,,
W1,2026-07-06,98567_100g_Ahmedabad,High,True,0.0,,19.2,,False,hold,788.7650000000001,19.25,89.19905984182142,0.0045860805136928,,,,
W1,2026-07-06,98567_100g_Bangalore,High,True,763.9776223776206,,598.4,,False,cut,24960.205,605.25,95.647345340375,5.072039863035714,,,,
