Category,City,iso_week,comp_median_price,comp_avg_disc,comp_max_disc,comp_p75_disc,comp_avg_osa,n_comp_skus
Millet & Other Atta,Delhi-NCR,2026-W24,77.225,17.288230194666767,54.107936508,19.570436508,62.898815834716295,442
Millet & Other Atta,Delhi-NCR,2026-W25,79.495,16.88159362889707,55.454545455,19.031141869,61.980013184732485,431
Millet & Other Atta,Delhi-NCR,2026-W26,84.0,16.743795031242666,52.524615385,18.742120344,41.86054225486302,622
Millet & Other Atta,Delhi-NCR,2026-W27,82.457857143,16.46601316288709,52.526373626,18.333333333,37.387450146241,200
Millet & Other Atta,Hyderabad,2026-W01,73.0,14.757422940314338,56.666666667,19.673684211,73.18749999998501,200
Millet & Other Atta,Hyderabad,2026-W02,73.0,14.965252301608695,58.888888889,18.619420386,72.18027626270349,344
Millet & Other Atta,Hyderabad,2026-W03,73.0,14.741297031501553,58.888888889,21.31426625825,70.89657659828863,343
Millet & Other Atta,Hyderabad,2026-W04,73.0,16.604890253861804,56.666666667,24.0,71.71692697997959,343
Millet & Other Atta,Hyderabad,2026-W05,73.0,15.677881137629193,56.666666667,23.352165724749998,71.45550302228739,341
Millet & Other Atta,Hyderabad,2026-W06,75.0,16.29812172551239,56.666666667,19.976923077,74.69630709420537,336
Millet & Other Atta,Hyderabad,2026-W07,75.0,15.807861573946925,56.666666667,19.946153846,74.92926374087315,339
Millet & Other Atta,Hyderabad,2026-W08,74.7,15.63733318135559,56.666666667,21.0844594595,71.3571726066035,343
Millet & Other Atta,Hyderabad,2026-W09,75.0,16.563651789247295,68.333333333,24.0,68.92497844205353,355
Millet & Other Atta,Hyderabad,2026-W10,75.0,16.69834242478277,68.333333333,20.0,70.5453610015014,357
Millet & Other Atta,Hyderabad,2026-W11,75.0,15.935138172759165,65.0,20.0,66.82958897844257,357
Millet & Other Atta,Hyderabad,2026-W12,75.0,16.30681088563274,56.666666667,20.0,68.02116093961821,357
Millet & Other Atta,Hyderabad,2026-W13,75.0,16.555529280255676,58.0,22.063037249,67.43340079859364,362
Millet & Other Atta,Hyderabad,2026-W14,74.87,17.814419095524926,57.95,24.096385542,66.35674071605906,364
Millet & Other Atta,Hyderabad,2026-W15,75.0,17.242679399664066,58.1,20.0,62.49733328213626,364
Millet & Other Atta,Hyderabad,2026-W16,75.0,15.759391373835744,56.666666667,19.404017857,56.39010989010989,364
Millet & Other Atta,Hyderabad,2026-W17,75.0,15.888228981558203,55.555555556,19.58984907525,57.04485366116676,364
Millet & Other Atta,Hyderabad,2026-W18,75.0,15.58875171488295,55.555555556,19.031141869,58.912740724617855,364
Millet & Other Atta,Hyderabad,2026-W19,75.0,15.138539428465016,55.555555556,18.5875,58.12389837883956,364
Millet & Other Atta,Hyderabad,2026-W20,75.0,14.77483980897368,52.835384615,17.783783784,60.21743893088492,358
Millet & Other Atta,Hyderabad,2026-W21,78.07,14.367905811505297,52.835384615,17.333333333,63.726898526380175,343
Millet & Other Atta,Hyderabad,2026-W22,76.0,15.329308125872323,52.827692308,17.621621622,63.201926347024155,356
Millet & Other Atta,Hyderabad,2026-W23,74.92,15.542024718490381,62.650769231,17.7,62.32843928942259,363
Millet & Other Atta,Hyderabad,2026-W24,74.935,15.337556742743216,62.650769231,17.84664948475,63.420631566240935,364
Millet & Other Atta,Hyderabad,2026-W25,77.59,14.787311957970632,62.647692308,17.7125,61.915567628810436,364
Millet & Other Atta,Hyderabad,2026-W26,79.0,15.092752423237116,64.153846154,18.85,61.54392611888076,369
Millet & Other Atta,Hyderabad,2026-W27,79.68,14.770620552829689,64.153846154,17.907070707000003,60.20717207931698,106
Millet & Other Atta,Kolkata,2026-W01,75.0,18.19042701721243,56.666666667,24.545454545,69.14731409805613,196
Millet & Other Atta,Kolkata,2026-W02,75.0,18.2967732018474,57.777777778,26.666666667,71.81499070826348,334
Millet & Other Atta,Kolkata,2026-W03,76.0,18.260326597474027,57.055555556,26.666666667,71.0757083464772,329
Millet & Other Atta,Kolkata,2026-W04,75.0,20.66271293421753,57.777777778,30.91161616175,75.28211578106078,329
Millet & Other Atta,Kolkata,2026-W05,78.305,19.363860568347402,56.644444444,25.925925926,77.10186404560245,327
Millet & Other Atta,Kolkata,2026-W06,79.65,19.33350452076526,56.644444444,30.4,78.24060463419254,322
Millet & Other Atta,Kolkata,2026-W07,79.96,19.016502124573165,56.655555556,25.806451613,77.75962236750925,324
Millet & Other Atta,Kolkata,2026-W08,80.0,19.696121854781914,56.644444444,25.5892857145,78.52141460818429,332
Millet & Other Atta,Kolkata,2026-W09,79.78999999999999,20.518896264428395,59.85,29.344444444,76.79834397106158,341
Millet & Other Atta,Kolkata,2026-W10,77.515,20.610261075686335,60.133333333,29.82444444475,72.43127151194169,343
Millet & Other Atta,Kolkata,2026-W11,77.57,20.53347634771615,58.3,29.460000000249998,74.59601780912244,343
Millet & Other Atta,Kolkata,2026-W12,81.49000000000001,20.010298750750934,55.501538462,29.561111110749998,76.95436978778717,343
Millet & Other Atta,Kolkata,2026-W13,78.965,20.62084569683882,59.166666667,31.166666667,76.8289375551108,343
Millet & Other Atta,Kolkata,2026-W14,79.5,21.544590004748446,59.566666667,29.86,75.55571661590962,343
Millet & Other Atta,Kolkata,2026-W15,79.0,21.665725589270185,59.716666667,29.84027777775,74.03237156936736,343
Millet & Other Atta,Kolkata,2026-W16,77.935,20.75517484584472,54.463636364,29.56444444425,72.91645722330613,343
Millet & Other Atta,Kolkata,2026-W17,78.42,20.277159589580954,54.136363636,29.684444444500002,72.21607854966763,343
Millet & Other Atta,Kolkata,2026-W18,81.72999999999999,19.4594771632625,54.018181818,22.0555555555,71.54921081734986,343
Millet & Other Atta,Kolkata,2026-W19,83.035,18.570080374905064,53.027692308,21.2146464645,68.47290640397375,343
Millet & Other Atta,Kolkata,2026-W20,83.0,18.26564408561859,54.0,21.222222222,68.93748247828658,328
Millet & Other Atta,Kolkata,2026-W21,83.745,17.927618842146103,54.0,19.62912402775,73.09704782165839,322
Millet & Other Atta,Kolkata,2026-W22,84.045,17.67082244405769,52.990769231,19.251432665,65.37944478055263,342
Millet & Other Atta,Kolkata,2026-W23,84.11,17.121016834925634,59.326153846,19.454154728,63.27450535317367,357
Millet & Other Atta,Kolkata,2026-W24,84.0,17.654386590175715,58.916923077,19.947619047499998,64.37772112586835,357
Millet & Other Atta,Kolkata,2026-W25,84.0,17.620593470044756,58.481538462,20.0,63.67530782602801,357
Millet & Other Atta,Kolkata,2026-W26,87.14500000000001,17.59221417363383,52.930769231,20.0,59.04121863799194,372
Millet & Other Atta,Kolkata,2026-W27,87.82499999999999,17.512415229374998,52.429230769,19.398280802000002,59.17695473249074,108
Millet & Other Atta,Lucknow,2026-W01,80.0,16.55816710949674,70.707070707,23.88800236425,71.12845138054902,204
Millet & Other Atta,Lucknow,2026-W02,78.0,17.147110878971517,57.577777778,30.222222222,72.46637291276704,352
Millet & Other Atta,Lucknow,2026-W03,78.0,18.046081426619356,65.555555556,24.0,71.34831460670786,356
Millet & Other Atta,Lucknow,2026-W04,79.0,18.603410914623,63.636363636,24.0,73.07766763845143,350
Millet & Other Atta,Lucknow,2026-W05,79.0,17.94834821612331,63.636363636,24.0,71.25568181818181,352
Millet & Other Atta,Lucknow,2026-W06,78.52,17.42949391978111,60.0,22.101010101,71.375,352
Millet & Other Atta,Lucknow,2026-W07,79.0,16.923948205662338,57.777777778,21.428571429,72.40688775508522,352
Millet & Other Atta,Lucknow,2026-W08,79.215,18.933135314077962,60.0,30.0707070705,70.68541702387955,357
Millet & Other Atta,Lucknow,2026-W09,79.35,20.52882852569103,64.285714286,32.53968254,68.11437666983008,359
Millet & Other Atta,Lucknow,2026-W10,84.0,21.177177888344556,70.0,33.333333333,64.57009033114754,366
Millet & Other Atta,Lucknow,2026-W11,85.0,19.553650497603165,70.0,30.63888888875,64.54378576825926,378
Millet & Other Atta,Lucknow,2026-W12,86.0,19.217822730375694,61.230769231,30.222222222,60.30107526881721,372
Millet & Other Atta,Lucknow,2026-W13,85.5,19.734411885564874,65.409230769,31.666666667,65.80446927374301,358
Millet & Other Atta,Lucknow,2026-W14,84.0,20.606446577559876,65.409230769,32.52092352125,69.1623323615,350
Millet & Other Atta,Lucknow,2026-W15,84.0,20.294166213096428,66.298461538,30.222222222,66.79440233232,350
Millet & Other Atta,Lucknow,2026-W16,84.0,19.040742007049843,66.583076923,29.411764706,62.84593837535014,357
Millet & Other Atta,Lucknow,2026-W17,84.0,18.905269163423124,55.454545455,30.222222222,66.40896358543418,357
Millet & Other Atta,Lucknow,2026-W18,85.0,17.579649517297334,61.111111111,20.294117647,67.63025210084034,357
Millet & Other Atta,Lucknow,2026-W19,89.92500000000001,17.29834579489177,61.111111111,20.7442067735,66.79551820728291,357
Millet & Other Atta,Lucknow,2026-W20,92.0,16.609063224267736,52.913846154,20.0,69.92592592592592,351
Millet & Other Atta,Lucknow,2026-W21,93.0,16.351672545603947,52.913846154,19.114919355,71.17201166180757,343
Millet & Other Atta,Lucknow,2026-W22,93.17,17.097300961964937,52.896923077,19.15829032275,64.9641873278237,363
Millet & Other Atta,Lucknow,2026-W23,92.0,15.93464130631029,56.666666667,19.36,61.9843344745291,378
Millet & Other Atta,Lucknow,2026-W24,92.58,17.373112503518215,56.666666667,20.0,63.06152090461905,378
Millet & Other Atta,Lucknow,2026-W25,92.53,17.460772883,55.454545455,20.136752137,64.51395372966138,378
Millet & Other Atta,Lucknow,2026-W26,88.0,18.072473170167207,52.881538462,21.012658228,63.95741092137634,372
Millet & Other Atta,Lucknow,2026-W27,88.0,17.506248455424206,52.88,19.27335640175,67.44358120606604,106
Millet & Other Atta,Mumbai,2026-W01,75.07,12.760568530073215,56.666666667,17.981276088250002,62.46200607905873,252
Millet & Other Atta,Mumbai,2026-W02,74.105,12.203175587474092,57.777777778,17.333333333,61.812994212133795,435
Millet & Other Atta,Mumbai,2026-W03,76.0,12.476446581874285,56.666666667,17.272727273,61.95262466149537,432
Millet & Other Atta,Mumbai,2026-W04,76.0,14.691125324565974,56.666666667,24.390243902,64.40084090841218,427
Millet & Other Atta,Mumbai,2026-W05,78.0,13.284395926891818,56.644444444,19.446153846,66.16524182048478,427
Millet & Other Atta,Mumbai,2026-W06,78.0,13.817739752110104,56.644444444,19.6,68.99605003294032,434
Millet & Other Atta,Mumbai,2026-W07,78.0,13.34447722982097,56.666666667,19.569230769,69.21329822251775,434
Millet & Other Atta,Mumbai,2026-W08,79.8,13.686402786453488,56.644444444,22.826086957,68.79412735070208,433
Millet & Other Atta,Mumbai,2026-W09,78.0,14.979352924751911,56.644444444,23.555555556,68.22165143561432,433
Millet & Other Atta,Mumbai,2026-W10,75.84,14.778255182327543,56.644444444,20.026666667,64.88376100190409,441
Millet & Other Atta,Mumbai,2026-W11,75.99,14.420235085277769,56.666666667,20.0353846155,66.49461167709751,441
Millet & Other Atta,Mumbai,2026-W12,77.52000000000001,14.107599687376897,56.588888889,20.053333333,64.8655257497353,442
Millet & Other Atta,Mumbai,2026-W13,77.83500000000001,14.431290693455459,58.333333333,20.053333333,65.35790082964817,438
Millet & Other Atta,Mumbai,2026-W14,78.0,14.841419712020867,58.45,20.05999999975,65.80752451519955,434
Millet & Other Atta,Mumbai,2026-W15,77.95,15.187274433882756,60.416666667,20.0,66.0451900446493,434
Millet & Other Atta,Mumbai,2026-W16,74.98,14.451830135424656,56.666666667,19.510606579,64.08504176158816,439
Millet & Other Atta,Mumbai,2026-W17,74.98,14.153591114982744,54.718181818,19.512195122,62.27419389557753,445
Millet & Other Atta,Mumbai,2026-W18,77.81,13.412571912840503,54.45,18.7015570935,60.296753130156695,448
Millet & Other Atta,Mumbai,2026-W19,74.97,13.891542459964883,54.45,19.413961969,58.67076027583795,448
Millet & Other Atta,Mumbai,2026-W20,74.96,13.489827544891762,55.0,18.289831708,59.060682348088335,437
Millet & Other Atta,Mumbai,2026-W21,76.63,13.104999436732168,55.0,17.83666666675,64.0790863442652,411
Millet & Other Atta,Mumbai,2026-W22,74.97,14.309270833637381,56.133333333,18.746848137500002,63.85310952247317,410
Millet & Other Atta,Mumbai,2026-W23,79.86500000000001,13.964114904577853,58.333333333,18.056590257750003,63.115060399171774,418
Millet & Other Atta,Mumbai,2026-W24,80.0,14.043578609649531,72.25,18.666666667,62.222424629794766,420
Millet & Other Atta,Mumbai,2026-W25,75.71,13.52298956643387,73.983333333,16.685185185,60.989966460379804,416
Millet & Other Atta,Mumbai,2026-W26,78.5,13.28595538392692,73.983333333,16.455696203,59.42306764589043,418
Millet & Other Atta,Mumbai,2026-W27,80.815,12.846978770447684,53.333333333,16.1763392855,58.28002207508833,120
Millet & Other Atta,Others,2026-W01,67.0,12.674635877251264,70.696238069,17.391304348,66.80072928513158,608
Millet & Other Atta,Others,2026-W02,67.0,12.96617608387018,62.956609621,18.31943352725,67.31715825103025,1063
Millet & Other Atta,Others,2026-W03,67.0,13.065004711790884,57.971380471,18.402265668749997,67.60080608291564,1062
Millet & Other Atta,Others,2026-W04,65.335606061,14.236161156258381,58.055875208,19.2,70.14315903374572,1057
Millet & Other Atta,Others,2026-W05,67.0022167245,13.320434331164961,56.010997732,17.8877606575,70.47029283390458,1055
Millet & Other Atta,Others,2026-W06,67.0,13.204907711463104,55.948479532,18.7421533005,71.9566823863085,1045
Millet & Other Atta,Others,2026-W07,68.0,12.926662979771738,55.498891353,18.0601007195,72.1878765528217,1046
Millet & Other Atta,Others,2026-W08,68.0,13.48198424806989,55.645250432,18.063179804,69.52183586797211,1054
Millet & Other Atta,Others,2026-W09,68.3989378885,14.113490969051462,56.242880259,19.96409498375,69.35925771135955,1057
Millet & Other Atta,Others,2026-W10,67.3839773755,14.55824929206759,55.880927835,20.021827957,64.52223782186961,1057
Millet & Other Atta,Others,2026-W11,68.690526836,14.04543016840616,55.325429975,19.95147893775,65.68317716873467,1063
Millet & Other Atta,Others,2026-W12,68.922658228,13.970863844431348,55.248068925,20.021333333,67.55462636153796,1061
Millet & Other Atta,Others,2026-W13,70.0,13.739798122881272,58.250177305,19.3991038005,69.29855445181809,1057
Millet & Other Atta,Others,2026-W14,70.0,14.25211263832403,58.082765152,19.985157096,68.04701726354857,1057
Millet & Other Atta,Others,2026-W15,70.0,14.318425221974422,57.689285714,19.24989526275,65.69948877325048,1057
Millet & Other Atta,Others,2026-W16,69.1475,13.997186290143423,55.218128964,19.196748745,64.02893051330419,1059
Millet & Other Atta,Others,2026-W17,68.56875,13.46405391149581,55.833333333,18.531858873,63.09321434273983,1064
Millet & Other Atta,Others,2026-W18,70.0,13.251105985886323,55.987654321,18.35573064175,63.196476218181175,1064
Millet & Other Atta,Others,2026-W19,70.0,13.19239179723856,53.474242424,18.333333333,63.46669281672563,1059
Millet & Other Atta,Others,2026-W20,70.0,12.862361271873938,54.0,17.5,63.58721930616635,1052
Millet & Other Atta,Others,2026-W21,72.030550459,12.694792969707263,55.0,17.284499342,63.85041037835878,1048
Millet & Other Atta,Others,2026-W22,70.0,13.480359756927646,54.743589744,18.18157695375,61.68406351577911,1053
Millet & Other Atta,Others,2026-W23,70.0,13.408416575196544,55.0,18.97609261025,60.72383179090857,1050
Millet & Other Atta,Others,2026-W24,71.56899999999999,13.16132587219633,68.333333333,18.34740277625,61.13711964382314,1050
Millet & Other Atta,Others,2026-W25,71.98067498,13.231222317377847,71.111111111,16.62619221775,61.008519651716384,1050
Millet & Other Atta,Others,2026-W26,70.608809524,13.577716533850333,69.445238095,18.354591837,61.26563416220038,1050
Millet & Other Atta,Others,2026-W27,71.6972616635,13.315613003337564,54.090643357,16.916474462,62.014216757063764,298
Millet & Other Atta,Pune,2026-W01,71.92500000000001,14.216951732083654,57.766666667,18.457142857,67.72355347755509,236
Millet & Other Atta,Pune,2026-W02,71.98,13.752044546578846,57.822222222,18.571428571,69.9206655644395,405
Millet & Other Atta,Pune,2026-W03,72.0,13.584878498482032,56.666666667,20.204545455,69.81162475824812,399
Millet & Other Atta,Pune,2026-W04,72.0,16.19542138459467,56.766666667,24.066666667,73.58201264261153,399
Millet & Other Atta,Pune,2026-W05,72.07,15.162986357574395,57.916666667,23.728813559,72.66713294866416,399
Millet & Other Atta,Pune,2026-W06,72.47999999999999,15.425984585642691,57.95,20.58778626,73.94050289224113,394
Millet & Other Atta,Pune,2026-W07,75.0,15.128868634041192,56.666666667,20.190839695,72.6250000000075,400
Millet & Other Atta,Pune,2026-W08,75.0,15.615389477821124,58.133333333,24.0,70.13419002673594,409
Millet & Other Atta,Pune,2026-W09,72.445,16.779249340671957,63.383333333,24.444444444,67.63519193049639,416
Millet & Other Atta,Pune,2026-W10,72.06,16.52851887328874,63.35,22.194842407,64.87598740542043,422
Millet & Other Atta,Pune,2026-W11,72.05,16.0483489142218,63.45,22.815265839,62.50856716467772,422
Millet & Other Atta,Pune,2026-W12,77.14,15.37450048846131,63.255555556,21.945558739,62.204800388305934,439
Millet & Other Atta,Pune,2026-W13,75.0,16.24646096044496,63.255555556,24.444444444,66.03960727245206,438
Millet & Other Atta,Pune,2026-W14,77.61,16.764203743584694,63.255555556,24.72954545425,68.52686484012904,434
Millet & Other Atta,Pune,2026-W15,77.06,16.919889301693367,63.211111111,22.79166666675,67.405175469606,434
Millet & Other Atta,Pune,2026-W16,76.195,16.35863503122449,63.211111111,20.6712034385,67.82011547193548,434
Millet & Other Atta,Pune,2026-W17,75.0,15.985966334058672,55.454545455,21.3156565655,68.7231398540023,434
Millet & Other Atta,Pune,2026-W18,78.0,15.0250855433125,62.783333333,20.03269230775,68.8836534976636,434
Millet & Other Atta,Pune,2026-W19,75.0,14.615950054491071,62.783333333,19.1747851005,67.68239009993087,434
Millet & Other Atta,Pune,2026-W20,75.0,14.690518965377805,68.333333333,19.32306590225,67.55098833750718,418
Millet & Other Atta,Pune,2026-W21,75.78999999999999,14.247424136131634,55.833333333,19.01638145575,73.09529374161734,392
Millet & Other Atta,Pune,2026-W22,75.06,14.50515840101352,52.458461538,19.031141869,72.0823970037375,400
Millet & Other Atta,Pune,2026-W23,77.0,13.879318873203085,61.1,19.031141869,68.99934938955911,406
Millet & Other Atta,Pune,2026-W24,77.1,14.134496281315732,61.066666667,19.031141869,70.08336491088178,406
Millet & Other Atta,Pune,2026-W25,80.03999999999999,14.56329217418262,62.326153846,19.071633238,68.86537108208867,406
Millet & Other Atta,Pune,2026-W26,83.32,14.2142172955082,62.435384615,19.031141869,66.78163685457908,411
Millet & Other Atta,Pune,2026-W27,84.0,13.710273458355557,62.436923077,17.1753571555,64.83050847461865,118
Millets,Ahmedabad,2026-W01,79.015,33.83186533597917,78.333333333,50.833333333,74.74509803921569,204
Millets,Ahmedabad,2026-W02,80.6,33.1817885384494,78.333333333,49.60624485525,76.23863636363636,352
Millets,Ahmedabad,2026-W03,82.045,33.06217225804167,78.333333333,48.67223214275,75.27047619045715,350
Millets,Ahmedabad,2026-W04,81.35499999999999,34.34420370907143,78.333333333,50.05214285675,75.60170221939428,350
Millets,Ahmedabad,2026-W05,81.92,34.4901421212071,78.333333333,50.265714285499996,74.8328877005341,352
Millets,Ahmedabad,2026-W06,81.88,34.339907574269006,78.333333333,50.708333333,76.79924242425568,352
Millets,Ahmedabad,2026-W07,82.39,33.81025087405572,78.333333333,50.057142857,73.42857142859428,350
Millets,Ahmedabad,2026-W08,83.27,33.86565179679472,78.333333333,50.051428571,73.56245869133147,356
Millets,Ahmedabad,2026-W09,84.9,33.878817315757225,78.333333333,50.051428571,77.29847494555555,360
Millets,Ahmedabad,2026-W10,84.965,33.42446404001143,78.333333333,50.329285714,75.27472527473353,364
Millets,Ahmedabad,2026-W11,84.94,33.3240072418,78.333333333,49.827586207,76.56755009699175,364
Millets,Ahmedabad,2026-W12,83.0,33.49714592262391,78.333333333,49.118644068,75.8294590025577,364
Millets,Ahmedabad,2026-W13,83.0,33.61888787317784,78.333333333,49.1355932205,74.0278951818022,364
Millets,Ahmedabad,2026-W14,84.93,34.331527104542275,78.333333333,49.2762711865,72.10501762393682,364
Millets,Ahmedabad,2026-W15,82.765,34.104301274861406,81.666666667,48.95937499975,76.43881880103297,364
Millets,Ahmedabad,2026-W16,84.485,33.34792806085149,73.95,48.536758474500004,70.63031308320879,364
Millets,Ahmedabad,2026-W17,85.0,32.724440527174345,73.783333333,48.6092514125,69.40182459055495,364
Millets,Ahmedabad,2026-W18,85.0,32.55379597784511,73.3,48.552083333249996,62.64868744878261,368
Millets,Ahmedabad,2026-W19,86.785,31.419406725323142,73.333333333,45.762711864,59.243248741347706,371
Millets,Ahmedabad,2026-W20,86.24,31.110736182332662,73.333333333,45.762711864,56.455489083197826,369
Millets,Ahmedabad,2026-W21,88.0,30.768534963635343,73.333333333,45.762711864,60.803420888105265,361
Millets,Ahmedabad,2026-W22,88.0,30.829771009571722,73.333333333,46.2146892655,57.307812013731095,357
Millets,Ahmedabad,2026-W23,88.0,30.415989220692378,73.394495413,45.762711864,55.84534132629131,357
Millets,Ahmedabad,2026-W24,88.66,30.045328915769208,77.064220183,47.516666667,59.84348090901396,358
Millets,Ahmedabad,2026-W25,89.375,30.395949011743106,77.064220183,45.762711864,60.51125409681319,364
Millets,Ahmedabad,2026-W26,90.65,30.71292298924103,75.623853211,45.34322033875,49.92759020192924,424
Millets,Ahmedabad,2026-W27,91.0,30.723649387481416,72.166666667,44.23125,50.9458327517,130
Millets,Bangalore,2026-W01,100.0,27.621602257461866,73.333333333,47.651006711,66.32140683947833,240
Millets,Bangalore,2026-W02,99.5,29.452666932670702,73.333333333,47.651006711,60.49628110385381,420
Millets,Bangalore,2026-W03,99.47,28.99564811378208,73.333333333,47.651006711,59.06878154191286,420
Millets,Bangalore,2026-W04,98.93,29.40827057432034,73.333333333,47.651006711,63.93071000855714,420
Millets,Bangalore,2026-W05,98.91,29.42719543288357,73.066666667,47.651006711,62.728267229934595,423
Millets,Bangalore,2026-W06,99.84,29.83878246994988,73.0,47.651006711,65.02244154303092,427
Millets,Bangalore,2026-W07,100.0,29.54039621182201,73.016666667,47.62248322125,68.22693598721874,427
Millets,Bangalore,2026-W08,100.0,30.612117385532,72.983333333,47.651006711,65.44884496927436,433
Millets,Bangalore,2026-W09,100.0,30.592527883238176,72.916666667,47.651006711,68.50841614807193,431
Millets,Bangalore,2026-W10,99.52,30.515316664750117,72.916666667,47.651006711,68.67706098830867,427
Millets,Bangalore,2026-W11,97.66,30.390272565322622,72.8,47.2158197505,70.66020886354966,427
Millets,Bangalore,2026-W12,97.71000000000001,30.399024267629006,72.683333333,43.486973948,68.44852158128167,431
Millets,Bangalore,2026-W13,99.86,30.184103050714285,72.566666667,43.486973948,66.1594893797394,434
Millets,Bangalore,2026-W14,99.89,30.354761962316157,72.533333333,46.1414285715,67.33915991312281,434
Millets,Bangalore,2026-W15,98.87,29.350912482157046,77.85,43.887775551,66.7063423753475,440
Millets,Bangalore,2026-W16,94.48,27.0109839895629,73.083333333,38.9,64.05331787887731,476
Millets,Bangalore,2026-W17,97.81,26.462356614317695,72.816666667,39.879759519,63.40229885058781,476
Millets,Bangalore,2026-W18,94.79,26.303376773276955,66.666666667,39.157142857,63.05119047620459,480
Millets,Bangalore,2026-W19,94.35499999999999,26.66830909407563,66.15,39.8627970225,61.27967988796543,483
Millets,Bangalore,2026-W20,99.27,25.79559493321142,66.133333333,39.985714286,59.4374945255252,484
Millets,Bangalore,2026-W21,100.0,25.386803651670107,65.583333333,38.929738562,59.076786050371425,483
Millets,Bangalore,2026-W22,100.0,25.249617585123666,65.566666667,38.055,59.63085827215114,483
Millets,Bangalore,2026-W23,99.73,25.20779953672985,65.35,37.751004016,59.30210938128364,483
Millets,Bangalore,2026-W24,99.67500000000001,25.61023411721983,65.233333333,37.7094901345,60.67790594499586,483
Millets,Bangalore,2026-W25,100.0,25.62563053798487,65.133333333,37.751004016,59.14631227983106,483
Millets,Bangalore,2026-W26,100.45,25.47661183520288,64.816666667,37.751004016,49.12578263960789,583
Millets,Bangalore,2026-W27,100.27000000000001,25.457032308726564,64.0,37.751004016,44.30243132574176,182
Millets,Chandigarh Tricity,2026-W01,98.3683333335,34.11436134069565,71.522222222,52.243546348,61.082442236171566,204
Millets,Chandigarh Tricity,2026-W02,92.08,33.213188353721556,75.105555556,50.11238095225,60.290630723265195,362
Millets,Chandigarh Tricity,2026-W03,89.08,32.35470563346567,75.138888889,48.8602652605,58.99534493286813,364
Millets,Chandigarh Tricity,2026-W04,91.646666667,33.896728781896655,75.172222222,50.058095238,58.85989010987912,364
Millets,Chandigarh Tricity,2026-W05,90.246666667,34.08049807539275,75.222222222,50.0823809525,58.612249544622955,366
Millets,Chandigarh Tricity,2026-W06,92.09,33.85301726978171,75.275,50.333333333,59.28897586429589,366
Millets,Chandigarh Tricity,2026-W07,90.823333333,33.477292383574785,78.305555556,50.047619048,58.43658892124451,364
Millets,Chandigarh Tricity,2026-W08,91.56,34.9869961563642,78.333333333,50.333333333,52.607086790717034,364
Millets,Chandigarh Tricity,2026-W09,97.0,35.257135556923174,78.333333333,50.333333333,57.30544965237912,364
Millets,Chandigarh Tricity,2026-W10,97.85333333349999,36.28495426881396,78.333333333,52.173913043,58.5149650519533,364
Millets,Chandigarh Tricity,2026-W11,97.91,35.81817535073506,78.333333333,50.67246376775,61.14039022197802,364
Millets,Chandigarh Tricity,2026-W12,98.8316666665,35.323953907862176,78.333333333,50.06,59.31478736743575,358
Millets,Chandigarh Tricity,2026-W13,98.98,34.973354081735884,78.333333333,50.040952381,59.56754130223428,350
Millets,Chandigarh Tricity,2026-W14,98.986666667,34.75189566135487,78.333333333,48.47939119975,64.39747327498,350
Millets,Chandigarh Tricity,2026-W15,97.0,33.842642643982806,81.666666667,47.651006711,69.16715257526857,350
Millets,Chandigarh Tricity,2026-W16,99.32,31.925791355368236,78.083333333,46.979865772,68.99751401973089,354
Millets,Chandigarh Tricity,2026-W17,99.91666666649999,31.398763076745652,77.6,46.979865772,69.14480077738095,357
Millets,Chandigarh Tricity,2026-W18,100.0,31.761065256178767,71.055555556,47.651006711,66.60353892245152,361
Millets,Chandigarh Tricity,2026-W19,100.0,31.316208275323294,71.088888889,46.69550106575,64.41653584509066,364
Millets,Chandigarh Tricity,2026-W20,103.273333333,30.707130250675863,71.088888889,41.7708333335,67.30177418950274,364
Millets,Chandigarh Tricity,2026-W21,106.1533333335,30.485963827142594,71.088888889,41.168514412,71.02051462209013,355
Millets,Chandigarh Tricity,2026-W22,108.136666667,30.177495469492097,71.055555556,40.268456376,72.4103186247451,357
Millets,Chandigarh Tricity,2026-W23,108.78999999999999,29.46194143831951,70.0,40.268456376,71.83786740699715,352
Millets,Chandigarh Tricity,2026-W24,108.698333333,29.479978879929874,72.727272727,39.166666667,72.89985487083722,344
Millets,Chandigarh Tricity,2026-W25,108.523333333,29.662617140608813,72.727272727,39.166666667,71.43791497806706,343
Millets,Chandigarh Tricity,2026-W26,109.0,29.566907038168083,72.727272727,39.166666667,74.69207054374053,343
Millets,Chandigarh Tricity,2026-W27,111.03833333349999,29.305062392719567,69.977777778,40.268456376,74.5522698875,98
Millets,Chennai,2026-W01,93.0,31.3835554543,73.333333333,51.33750000025,64.40828402368268,208
Millets,Chennai,2026-W02,87.0,33.346462079297055,73.333333333,51.37916666675,63.927052514788464,364
Millets,Chennai,2026-W03,87.0,33.12304268652187,73.333333333,50.1128571425,63.233770718232044,362
Millets,Chennai,2026-W04,87.0,34.933709387737316,73.333333333,51.092768871000004,62.47373949579832,357
Millets,Chennai,2026-W05,87.0,34.283160586409494,73.333333333,50.333333333,62.12448204419889,362
Millets,Chennai,2026-W06,87.0,33.87553322385447,73.333333333,50.833333333,60.71550546448088,366
Millets,Chennai,2026-W07,87.0,33.94004064510345,73.333333333,50.816666667,59.43476775956284,366
