product_id,city,cur_disc,budget_disc,action
108382,Hyderabad,6.1,0.0,cut
108382,Kolkata,5.4,0.0,cut
108382,Lucknow,10.0,0.0,cut
108382,Mumbai,7.2,0.0,cut
108382,Others,6.9,0.0,cut
108382,Pune,9.4,0.0,cut
112761,Bangalore,11.0,0.0,cut
112761,Chennai,12.1,0.0,cut
112761,Delhi-NCR,11.8,0.0,cut
112761,Hyderabad,10.6,0.0,cut
112761,Kolkata,10.9,0.0,cut
112761,Lucknow,9.9,0.0,cut
112761,Mumbai,11.8,0.0,cut
112761,Others,11.7,0.0,cut
112761,Pune,12.6,0.0,cut
122262,Bangalore,6.6,0.0,cut
122262,Chandigarh Tricity,5.9,0.0,cut
122262,Delhi-NCR,5.7,0.0,cut
122262,Hyderabad,6.1,0.0,cut
122262,Kolkata,4.8,0.0,cut
122262,Mumbai,9.4,0.0,cut
122262,Others,6.1,0.0,cut
122262,Pune,7.4,0.0,cut
126995,Ahmedabad,26.2,0.0,cut
126995,Bangalore,30.0,0.0,cut
126995,Chandigarh Tricity,26.8,0.0,cut
126995,Chennai,26.0,0.0,cut
126995,Delhi-NCR,27.3,0.0,cut
126995,Hyderabad,26.5,0.0,cut
126995,Kolkata,26.3,0.0,cut
126995,Lucknow,28.6,0.0,cut
126995,Mumbai,27.0,0.0,cut
126995,Others,26.6,0.0,cut
126995,Pune,25.8,0.0,cut
245436,Ahmedabad,7.1,0.0,cut
245436,Bangalore,14.4,0.0,cut
245436,Delhi-NCR,11.0,0.0,cut
245436,Hyderabad,8.3,0.0,cut
245436,Mumbai,12.2,0.0,cut
245436,Others,14.8,0.0,cut
245436,Pune,17.9,0.0,cut
286878,Bangalore,27.7,0.0,cut
286878,Chennai,27.0,0.0,cut
286878,Delhi-NCR,27.1,0.0,cut
286878,Hyderabad,27.0,0.0,cut
286878,Kolkata,27.8,0.0,cut
286878,Lucknow,26.8,0.0,cut
286878,Mumbai,28.0,0.0,cut
286878,Others,27.3,0.0,cut
286878,Pune,27.9,0.0,cut
364165,Bangalore,14.8,0.0,cut
364165,Chennai,17.0,0.0,cut
364165,Delhi-NCR,15.0,0.0,cut
364165,Hyderabad,15.4,0.0,cut
364165,Kolkata,13.8,0.0,cut
364165,Lucknow,11.7,0.0,cut
364165,Mumbai,15.5,0.0,cut
364165,Others,15.5,0.0,cut
364165,Pune,16.1,0.0,cut
437289,Ahmedabad,21.9,0.0,cut
437289,Bangalore,26.4,0.0,cut
437289,Chandigarh Tricity,21.9,0.0,cut
437289,Chennai,21.5,0.0,cut
437289,Delhi-NCR,23.0,0.0,cut
437289,Hyderabad,22.8,0.0,cut
437289,Kolkata,22.0,0.0,cut
437289,Lucknow,21.9,0.0,cut
437289,Mumbai,23.5,0.0,cut
437289,Others,19.8,0.0,cut
437289,Pune,22.5,0.0,cut
438513,Delhi-NCR,28.9,0.0,cut
438513,Others,24.9,0.0,cut
443580,Bangalore,0.3,0.0,hold
443580,Others,4.0,0.0,cut
443581,Bangalore,15.9,0.0,cut
443581,Delhi-NCR,15.4,0.0,cut
443581,Hyderabad,14.8,0.0,cut
443581,Kolkata,17.7,0.0,cut
443581,Lucknow,17.0,0.0,cut
443581,Mumbai,16.4,0.0,cut
443581,Others,16.0,0.0,cut
443581,Pune,17.9,0.0,cut
477801,Ahmedabad,18.9,0.0,cut
477801,Bangalore,13.6,0.0,cut
477801,Chennai,18.8,0.0,cut
477801,Delhi-NCR,15.8,0.0,cut
477801,Hyderabad,18.5,0.0,cut
477801,Kolkata,18.1,0.0,cut
477801,Others,18.9,0.0,cut
477801,Pune,18.9,0.0,cut
481536,Bangalore,23.0,0.0,cut
481536,Chandigarh Tricity,23.1,0.0,cut
481536,Chennai,23.0,0.0,cut
481536,Delhi-NCR,23.3,0.0,cut
481536,Hyderabad,23.0,0.0,cut
481536,Kolkata,23.0,0.0,cut
481536,Mumbai,22.9,0.0,cut
481536,Pune,23.1,0.0,cut
485506,Kolkata,20.8,0.0,cut
490410,Hyderabad,5.9,0.0,cut
490411,Chandigarh Tricity,49.0,0.0,cut
490411,Delhi-NCR,48.0,0.0,cut
490411,Lucknow,49.0,0.0,cut
490432,Bangalore,32.9,0.0,cut
490432,Chennai,36.1,0.0,cut
490432,Hyderabad,29.0,0.0,cut
490432,Kolkata,35.3,0.0,cut
490432,Lucknow,29.4,0.0,cut
490432,Others,29.4,0.0,cut
490432,Pune,36.0,0.0,cut
495072,Bangalore,8.3,0.0,cut
495072,Hyderabad,6.0,0.0,cut
495073,Hyderabad,10.7,0.0,cut
495073,Kolkata,10.2,0.0,cut
495076,Kolkata,19.2,0.0,cut
495077,Hyderabad,20.6,0.0,cut
495077,Kolkata,20.1,0.0,cut
495081,Ahmedabad,16.2,0.0,cut
495081,Bangalore,21.0,0.0,cut
495081,Chandigarh Tricity,21.1,0.0,cut
495081,Chennai,20.8,0.0,cut
495081,Delhi-NCR,20.4,0.0,cut
495081,Hyderabad,16.1,0.0,cut
495081,Kolkata,18.5,0.0,cut
495081,Mumbai,21.2,0.0,cut
495081,Pune,21.0,0.0,cut
495083,Bangalore,14.8,0.0,cut
495083,Chandigarh Tricity,14.7,0.0,cut
495083,Delhi-NCR,14.3,0.0,cut
495083,Hyderabad,14.3,0.0,cut
495083,Kolkata,14.0,0.0,cut
495083,Lucknow,14.7,0.0,cut
495083,Others,13.6,0.0,cut
495083,Pune,14.7,0.0,cut
495084,Lucknow,6.1,0.0,cut
495085,Bangalore,20.8,0.0,cut
495085,Chandigarh Tricity,20.8,0.0,cut
495085,Chennai,20.6,0.0,cut
495085,Hyderabad,20.8,0.0,cut
495085,Pune,20.8,0.0,cut
495092,Ahmedabad,24.1,0.0,cut
495092,Bangalore,41.2,0.0,cut
495092,Chandigarh Tricity,49.0,0.0,cut
495092,Chennai,48.4,0.0,cut
495092,Delhi-NCR,44.9,0.0,cut
495092,Hyderabad,36.6,0.0,cut
495092,Kolkata,36.6,0.0,cut
495092,Mumbai,36.6,0.0,cut
495092,Others,25.3,0.0,cut
495092,Pune,49.0,0.0,cut
495112,Bangalore,6.0,0.0,cut
495112,Chennai,9.0,0.0,cut
495112,Hyderabad,9.2,0.0,cut
496799,Ahmedabad,6.8,0.0,cut
496799,Bangalore,6.1,0.0,cut
496799,Chennai,7.6,0.0,cut
496799,Delhi-NCR,6.5,0.0,cut
496799,Hyderabad,3.9,0.0,cut
496799,Kolkata,7.6,0.0,cut
496799,Lucknow,6.7,0.0,cut
496799,Mumbai,8.5,0.0,cut
496799,Others,5.6,0.0,cut
496799,Pune,6.6,0.0,cut
521140,Ahmedabad,9.5,0.0,cut
521140,Bangalore,21.9,0.0,cut
521140,Chandigarh Tricity,12.2,0.0,cut
521140,Delhi-NCR,13.7,0.0,cut
521140,Hyderabad,15.0,0.0,cut
521140,Kolkata,15.2,0.0,cut
521140,Mumbai,18.3,0.0,cut
521140,Others,12.2,0.0,cut
521140,Pune,14.0,0.0,cut
521146,Others,3.3,0.0,cut
532385,Ahmedabad,33.4,0.0,cut
532385,Bangalore,26.8,0.0,cut
532385,Delhi-NCR,27.9,0.0,cut
532385,Hyderabad,28.2,0.0,cut
532385,Kolkata,28.7,0.0,cut
532385,Lucknow,25.9,0.0,cut
532385,Others,25.2,0.0,cut
532389,Ahmedabad,10.8,0.0,cut
532389,Bangalore,11.8,0.0,cut
532389,Chennai,12.0,0.0,cut
532389,Delhi-NCR,12.0,0.0,cut
532389,Hyderabad,13.0,0.0,cut
532389,Kolkata,11.8,0.0,cut
532389,Mumbai,11.3,0.0,cut
532389,Others,12.3,0.0,cut
532389,Pune,13.0,0.0,cut
532393,Bangalore,13.5,0.0,cut
532393,Chennai,12.8,0.0,cut
532393,Delhi-NCR,13.9,0.0,cut
532393,Hyderabad,13.4,0.0,cut
532393,Kolkata,11.0,0.0,cut
532393,Mumbai,18.6,0.0,cut
532393,Others,14.1,0.0,cut
532393,Pune,13.7,0.0,cut
536247,Bangalore,22.0,0.0,cut
536247,Delhi-NCR,20.4,0.0,cut
536247,Hyderabad,22.0,0.0,cut
536247,Kolkata,22.0,0.0,cut
536247,Others,16.4,0.0,cut
537173,Bangalore,22.0,0.0,cut
537173,Delhi-NCR,20.5,0.0,cut
537173,Hyderabad,22.0,0.0,cut
537173,Others,16.4,0.0,cut
542154,Delhi-NCR,20.0,0.0,cut
542154,Others,25.4,0.0,cut
545408,Bangalore,11.4,2.5,cut
545408,Chennai,4.8,2.5,cut
545408,Others,13.1,2.5,cut
545915,Bangalore,10.0,0.0,cut
545915,Chennai,11.4,0.0,cut
545915,Hyderabad,7.9,0.0,cut
545915,Mumbai,11.3,0.0,cut
545915,Others,9.7,0.0,cut
545915,Pune,10.2,0.0,cut
561937,Bangalore,24.0,0.0,cut
561937,Delhi-NCR,21.8,0.0,cut
561937,Hyderabad,24.0,0.0,cut
561937,Kolkata,24.0,0.0,cut
561937,Others,16.6,0.0,cut
570520,Ahmedabad,10.5,0.0,cut
570520,Bangalore,15.2,0.0,cut
570520,Chandigarh Tricity,11.3,0.0,cut
570520,Chennai,12.9,0.0,cut
570520,Delhi-NCR,13.4,0.0,cut
570520,Hyderabad,12.9,0.0,cut
570520,Kolkata,12.4,0.0,cut
570520,Lucknow,11.9,0.0,cut
570520,Mumbai,12.5,0.0,cut
570520,Others,13.5,0.0,cut
570520,Pune,12.5,0.0,cut
625390,Bangalore,24.0,0.0,cut
625390,Hyderabad,24.0,0.0,cut
