product_id,city,cur_disc,budget_disc,action
5793,Hyderabad,8.5,0.0,cut
5793,Kolkata,8.8,0.0,cut
5793,Lucknow,8.3,0.0,cut
5793,Mumbai,9.0,0.0,cut
5793,Others,8.4,0.0,cut
5793,Pune,8.3,0.0,cut
5800,Bangalore,16.9,0.0,cut
5800,Chandigarh Tricity,14.9,0.0,cut
5800,Chennai,15.6,0.0,cut
5800,Delhi-NCR,14.6,0.0,cut
5800,Hyderabad,14.5,0.0,cut
5800,Kolkata,15.0,0.0,cut
5800,Lucknow,14.3,0.0,cut
5800,Mumbai,15.2,0.0,cut
5800,Others,14.9,0.0,cut
5800,Pune,15.0,0.0,cut
5801,Bangalore,8.1,0.0,cut
5801,Chandigarh Tricity,3.4,0.0,cut
5801,Chennai,6.9,0.0,cut
5801,Delhi-NCR,4.2,0.0,cut
5801,Hyderabad,8.2,0.0,cut
5801,Kolkata,6.0,0.0,cut
5801,Lucknow,4.5,0.0,cut
5801,Mumbai,6.3,0.0,cut
5801,Others,3.6,0.0,cut
5801,Pune,8.1,0.0,cut
16655,Chandigarh Tricity,1.9,0.0,cut
16655,Others,1.0,0.0,cut
16658,Bangalore,9.2,0.0,cut
16658,Chandigarh Tricity,7.1,0.0,cut
16658,Chennai,8.4,0.0,cut
16658,Delhi-NCR,8.8,0.0,cut
16658,Hyderabad,8.9,0.0,cut
16658,Kolkata,8.7,0.0,cut
16658,Lucknow,8.6,0.0,cut
16658,Mumbai,10.4,0.0,cut
16658,Others,8.7,0.0,cut
16658,Pune,8.9,0.0,cut
16659,Delhi-NCR,18.4,0.0,cut
16659,Hyderabad,1.0,0.0,cut
16659,Lucknow,0.1,0.0,hold
16659,Mumbai,1.3,0.0,cut
16659,Others,1.8,0.0,cut
16659,Pune,1.1,0.0,cut
16661,Bangalore,21.2,0.0,cut
16661,Chandigarh Tricity,23.2,0.0,cut
16661,Chennai,19.3,0.0,cut
16661,Delhi-NCR,20.6,0.0,cut
16661,Hyderabad,20.7,0.0,cut
16661,Kolkata,20.2,0.0,cut
16661,Lucknow,20.0,0.0,cut
16661,Mumbai,19.5,0.0,cut
16661,Others,21.0,0.0,cut
16661,Pune,21.2,0.0,cut
21491,Ahmedabad,15.6,0.0,cut
21491,Bangalore,23.5,0.0,cut
21491,Chandigarh Tricity,14.6,0.0,cut
21491,Chennai,17.8,0.0,cut
21491,Delhi-NCR,18.2,0.0,cut
21491,Hyderabad,19.6,0.0,cut
21491,Kolkata,17.8,0.0,cut
21491,Lucknow,17.3,0.0,cut
21491,Mumbai,15.4,0.0,cut
21491,Others,17.6,0.0,cut
21491,Pune,16.0,0.0,cut
21686,Bangalore,21.5,0.0,cut
21686,Chennai,11.6,0.0,cut
21686,Delhi-NCR,16.9,0.0,cut
21686,Hyderabad,17.1,0.0,cut
21686,Kolkata,14.3,0.0,cut
21686,Lucknow,13.5,0.0,cut
21686,Others,13.5,0.0,cut
21686,Pune,14.2,0.0,cut
21752,Bangalore,19.7,0.0,cut
21752,Delhi-NCR,20.1,0.0,cut
21752,Hyderabad,20.7,0.0,cut
21752,Lucknow,18.0,0.0,cut
21752,Others,20.0,0.0,cut
21752,Pune,18.9,0.0,cut
21831,Ahmedabad,1.2,0.0,cut
21831,Bangalore,4.9,0.0,cut
21831,Chandigarh Tricity,1.5,0.0,cut
21831,Chennai,2.0,0.0,cut
21831,Delhi-NCR,2.1,0.0,cut
21831,Hyderabad,1.3,0.0,cut
21831,Kolkata,1.6,0.0,cut
21831,Lucknow,2.1,0.0,cut
21831,Mumbai,2.5,0.0,cut
21831,Others,1.9,0.0,cut
21831,Pune,1.5,0.0,cut
21833,Ahmedabad,3.0,0.0,cut
21833,Others,21.9,0.0,cut
21833,Pune,23.8,0.0,cut
21835,Bangalore,2.7,0.0,cut
21835,Chandigarh Tricity,2.8,0.0,cut
21835,Chennai,4.6,0.0,cut
21835,Delhi-NCR,2.6,0.0,cut
21835,Hyderabad,2.7,0.0,cut
21835,Kolkata,2.6,0.0,cut
21835,Lucknow,2.6,0.0,cut
21835,Others,2.6,0.0,cut
21835,Pune,2.7,0.0,cut
21836,Chandigarh Tricity,1.7,0.0,cut
21836,Delhi-NCR,1.0,0.0,cut
21836,Lucknow,0.6,0.0,cut
21836,Others,1.3,0.0,cut
21836,Pune,0.6,0.0,cut
21837,Lucknow,2.8,0.0,cut
21837,Others,2.8,0.0,cut
21837,Pune,2.9,0.0,cut
21838,Others,3.9,0.0,cut
21852,Bangalore,0.5,0.0,cut
21852,Chandigarh Tricity,0.0,0.0,hold
21852,Chennai,2.1,0.0,cut
21852,Delhi-NCR,1.1,0.0,cut
21852,Hyderabad,1.2,0.0,cut
21852,Kolkata,1.6,0.0,cut
21852,Lucknow,1.5,0.0,cut
21852,Mumbai,0.9,0.0,cut
21852,Others,1.9,0.0,cut
21852,Pune,1.1,0.0,cut
21862,Ahmedabad,10.9,0.0,cut
21862,Bangalore,15.5,0.0,cut
21862,Chandigarh Tricity,10.9,0.0,cut
21862,Chennai,10.4,0.0,cut
21862,Delhi-NCR,13.8,0.0,cut
21862,Hyderabad,13.1,0.0,cut
21862,Kolkata,13.7,0.0,cut
21862,Lucknow,9.2,0.0,cut
21862,Mumbai,12.6,0.0,cut
21862,Others,12.6,0.0,cut
21862,Pune,18.7,0.0,cut
24054,Bangalore,3.1,0.0,cut
24054,Chandigarh Tricity,5.6,0.0,cut
24054,Chennai,0.8,0.0,cut
24054,Hyderabad,14.6,0.0,cut
24054,Mumbai,0.1,0.0,hold
24054,Others,0.5,0.0,cut
24055,Bangalore,16.3,0.0,cut
24055,Chennai,15.3,0.0,cut
24055,Hyderabad,16.2,0.0,cut
24055,Kolkata,16.8,0.0,cut
24055,Others,16.0,0.0,cut
31999,Bangalore,2.9,0.0,cut
31999,Chandigarh Tricity,2.9,0.0,cut
31999,Chennai,2.6,0.0,cut
31999,Delhi-NCR,2.7,0.0,cut
31999,Hyderabad,3.0,0.0,cut
31999,Lucknow,2.6,0.0,cut
31999,Mumbai,3.1,0.0,cut
31999,Others,2.9,0.0,cut
31999,Pune,3.1,0.0,cut
32002,Others,0.0,0.0,hold
32006,Bangalore,11.6,0.0,cut
32006,Chennai,11.5,0.0,cut
32006,Delhi-NCR,11.4,0.0,cut
32006,Hyderabad,11.3,0.0,cut
32006,Kolkata,12.2,0.0,cut
32006,Lucknow,13.9,0.0,cut
32006,Mumbai,11.4,0.0,cut
32006,Others,12.3,0.0,cut
32006,Pune,12.5,0.0,cut
32385,Ahmedabad,25.6,0.0,cut
32385,Bangalore,25.3,0.0,cut
32385,Hyderabad,23.8,0.0,cut
32385,Lucknow,26.4,0.0,cut
32385,Mumbai,25.4,0.0,cut
32385,Others,22.1,0.0,cut
32385,Pune,24.9,0.0,cut
32386,Ahmedabad,23.7,0.0,cut
32386,Kolkata,25.4,0.0,cut
32386,Others,24.4,0.0,cut
32386,Pune,24.8,0.0,cut
32387,Ahmedabad,8.7,0.0,cut
32387,Bangalore,7.3,0.0,cut
32387,Chandigarh Tricity,7.7,0.0,cut
32387,Chennai,7.0,0.0,cut
32387,Delhi-NCR,6.8,0.0,cut
32387,Hyderabad,8.5,0.0,cut
32387,Kolkata,7.1,0.0,cut
32387,Lucknow,9.9,0.0,cut
32387,Mumbai,7.3,0.0,cut
32387,Others,7.5,0.0,cut
32387,Pune,8.4,0.0,cut
58549,Bangalore,18.9,0.0,cut
58549,Chennai,16.6,0.0,cut
58549,Delhi-NCR,17.4,0.0,cut
58549,Hyderabad,17.8,0.0,cut
58549,Kolkata,17.4,0.0,cut
58549,Mumbai,17.2,0.0,cut
58549,Others,17.5,0.0,cut
58549,Pune,18.1,0.0,cut
59642,Ahmedabad,15.3,0.0,cut
59642,Bangalore,16.9,0.0,cut
59642,Chandigarh Tricity,16.7,0.0,cut
59642,Chennai,16.5,0.0,cut
59642,Delhi-NCR,16.5,0.0,cut
59642,Hyderabad,15.9,0.0,cut
59642,Kolkata,17.8,0.0,cut
59642,Lucknow,14.5,0.0,cut
59642,Mumbai,17.5,0.0,cut
59642,Others,17.1,0.0,cut
59642,Pune,17.4,0.0,cut
64011,Bangalore,21.3,0.0,cut
64011,Chennai,21.4,0.0,cut
64011,Delhi-NCR,21.9,0.0,cut
64011,Hyderabad,21.5,0.0,cut
64011,Lucknow,21.8,0.0,cut
64011,Mumbai,21.6,0.0,cut
64011,Others,22.0,0.0,cut
64011,Pune,21.4,0.0,cut
67917,Bangalore,19.5,0.0,cut
67917,Chandigarh Tricity,18.0,0.0,cut
67917,Chennai,23.9,0.0,cut
67917,Delhi-NCR,17.6,0.0,cut
67917,Hyderabad,18.6,0.0,cut
67917,Kolkata,17.4,0.0,cut
67917,Lucknow,17.7,0.0,cut
67917,Mumbai,17.4,0.0,cut
67917,Others,17.7,0.0,cut
67917,Pune,17.7,0.0,cut
75468,Chandigarh Tricity,2.5,0.0,cut
75468,Delhi-NCR,4.5,0.0,cut
75468,Lucknow,2.5,0.0,cut
75468,Others,4.4,0.0,cut
75469,Bangalore,17.8,0.0,cut
75469,Chandigarh Tricity,15.9,0.0,cut
75469,Chennai,16.3,0.0,cut
75469,Delhi-NCR,17.2,0.0,cut
75469,Hyderabad,17.4,0.0,cut
75469,Kolkata,17.0,0.0,cut
75469,Lucknow,17.4,0.0,cut
75469,Mumbai,16.9,0.0,cut
75469,Others,16.3,0.0,cut
75469,Pune,17.8,0.0,cut
81023,Bangalore,7.0,0.0,cut
81023,Delhi-NCR,8.1,0.0,cut
81023,Hyderabad,7.0,0.0,cut
81023,Others,6.6,0.0,cut
86959,Ahmedabad,13.9,0.0,cut
86959,Bangalore,13.0,0.0,cut
86959,Chandigarh Tricity,15.0,0.0,cut
86959,Chennai,13.0,0.0,cut
86959,Delhi-NCR,13.2,0.0,cut
86959,Hyderabad,13.3,0.0,cut
86959,Kolkata,11.4,0.0,cut
86959,Lucknow,13.1,0.0,cut
86959,Mumbai,12.5,0.0,cut
86959,Others,14.0,0.0,cut
86959,Pune,13.7,0.0,cut
98567,Ahmedabad,14.6,0.0,cut
98567,Bangalore,14.1,0.0,cut
98567,Chandigarh Tricity,14.4,0.0,cut
98567,Chennai,12.5,0.0,cut
98567,Delhi-NCR,13.2,0.0,cut
98567,Hyderabad,13.0,0.0,cut
98567,Kolkata,13.6,0.0,cut
98567,Lucknow,13.7,0.0,cut
98567,Mumbai,14.1,0.0,cut
98567,Others,13.1,0.0,cut
98567,Pune,12.5,0.0,cut
108382,Ahmedabad,9.5,0.0,cut
108382,Bangalore,6.5,0.0,cut
108382,Chennai,0.8,0.0,cut
108382,Delhi-NCR,9.2,0.0,cut
108382,Hyderabad,12.5,0.0,cut
108382,Kolkata,3.5,0.0,cut
108382,Lucknow,10.0,0.0,cut
108382,Mumbai,13.9,0.0,cut
108382,Others,9.5,0.0,cut
108382,Pune,16.1,0.0,cut
112761,Bangalore,10.7,0.0,cut
112761,Chennai,8.9,0.0,cut
112761,Delhi-NCR,10.3,0.0,cut
112761,Hyderabad,10.8,0.0,cut
112761,Kolkata,10.0,0.0,cut
112761,Lucknow,10.8,0.0,cut
112761,Mumbai,10.4,0.0,cut
112761,Others,10.7,0.0,cut
112761,Pune,11.9,0.0,cut
122262,Bangalore,11.0,0.0,cut
122262,Chandigarh Tricity,11.7,0.0,cut
122262,Delhi-NCR,11.0,0.0,cut
122262,Hyderabad,11.2,0.0,cut
122262,Kolkata,11.0,0.0,cut
122262,Mumbai,10.7,0.0,cut
122262,Others,11.4,0.0,cut
122262,Pune,10.6,0.0,cut
126995,Bangalore,26.8,0.0,cut
126995,Chandigarh Tricity,21.1,0.0,cut
126995,Chennai,22.6,0.0,cut
126995,Delhi-NCR,22.0,0.0,cut
126995,Hyderabad,22.9,0.0,cut
126995,Kolkata,21.9,0.0,cut
126995,Lucknow,22.2,0.0,cut
126995,Mumbai,22.0,0.0,cut
126995,Others,21.4,0.0,cut
126995,Pune,21.8,0.0,cut
245436,Bangalore,0.6,0.0,cut
245436,Delhi-NCR,0.5,0.0,cut
245436,Hyderabad,0.3,0.0,hold
245436,Mumbai,0.5,0.0,cut
245436,Others,0.5,0.0,hold
245436,Pune,0.3,0.0,hold
286878,Bangalore,23.0,0.0,cut
286878,Chennai,23.6,0.0,cut
286878,Delhi-NCR,24.1,0.0,cut
286878,Hyderabad,23.4,0.0,cut
286878,Kolkata,23.1,0.0,cut
286878,Lucknow,22.9,0.0,cut
286878,Mumbai,24.6,0.0,cut
286878,Others,24.2,0.0,cut
286878,Pune,23.4,0.0,cut
364165,Bangalore,21.1,0.0,cut
364165,Chennai,21.5,0.0,cut
364165,Delhi-NCR,18.7,0.0,cut
364165,Hyderabad,20.3,0.0,cut
364165,Kolkata,20.7,0.0,cut
364165,Lucknow,20.2,0.0,cut
364165,Mumbai,20.7,0.0,cut
364165,Others,19.6,0.0,cut
364165,Pune,20.7,0.0,cut
437289,Ahmedabad,13.4,0.0,cut
437289,Bangalore,15.1,0.0,cut
437289,Chandigarh Tricity,13.0,0.0,cut
437289,Chennai,12.6,0.0,cut
437289,Delhi-NCR,15.9,0.0,cut
437289,Hyderabad,13.9,0.0,cut
437289,Kolkata,13.1,0.0,cut
437289,Lucknow,14.1,0.0,cut
437289,Mumbai,13.4,0.0,cut
437289,Others,12.9,0.0,cut
437289,Pune,12.5,0.0,cut
438513,Delhi-NCR,6.2,0.0,cut
438513,Others,5.5,0.0,cut
443580,Bangalore,0.3,0.0,hold
443580,Others,4.0,0.0,cut
443581,Bangalore,19.2,0.0,cut
443581,Delhi-NCR,20.0,0.0,cut
443581,Hyderabad,20.3,0.0,cut
443581,Kolkata,20.2,0.0,cut
443581,Lucknow,20.6,0.0,cut
443581,Mumbai,16.8,0.0,cut
443581,Others,19.1,0.0,cut
443581,Pune,20.4,0.0,cut
481536,Bangalore,23.0,0.0,cut
481536,Chandigarh Tricity,23.1,0.0,cut
481536,Chennai,23.0,0.0,cut
481536,Delhi-NCR,23.3,0.0,cut
481536,Hyderabad,23.0,0.0,cut
481536,Kolkata,23.0,0.0,cut
481536,Mumbai,22.9,0.0,cut
481536,Pune,23.1,0.0,cut
490411,Chandigarh Tricity,49.0,0.0,cut
490411,Delhi-NCR,48.0,0.0,cut
490411,Lucknow,49.0,0.0,cut
490432,Bangalore,42.9,0.0,cut
490432,Chennai,42.9,0.0,cut
490432,Kolkata,42.8,0.0,cut
490432,Pune,42.6,0.0,cut
495081,Bangalore,21.0,0.0,cut
495081,Chandigarh Tricity,21.1,0.0,cut
495081,Chennai,20.8,0.0,cut
495081,Delhi-NCR,20.4,0.0,cut
495081,Kolkata,21.0,0.0,cut
495081,Mumbai,21.2,0.0,cut
495081,Pune,21.0,0.0,cut
495083,Bangalore,14.8,0.0,cut
495083,Chandigarh Tricity,14.7,0.0,cut
495083,Delhi-NCR,14.3,0.0,cut
495083,Hyderabad,14.7,0.0,cut
495083,Kolkata,14.7,0.0,cut
495083,Lucknow,14.7,0.0,cut
495083,Others,13.1,0.0,cut
495083,Pune,14.7,0.0,cut
495085,Bangalore,20.8,0.0,cut
495085,Chandigarh Tricity,20.8,0.0,cut
495085,Chennai,20.6,0.0,cut
495085,Hyderabad,20.8,0.0,cut
495085,Pune,20.8,0.0,cut
495092,Bangalore,49.0,0.0,cut
495092,Chandigarh Tricity,49.0,0.0,cut
495092,Chennai,48.4,0.0,cut
495092,Delhi-NCR,44.9,0.0,cut
495092,Hyderabad,49.0,0.0,cut
495092,Kolkata,49.0,0.0,cut
495092,Mumbai,48.9,0.0,cut
495092,Pune,49.0,0.0,cut
496799,Ahmedabad,0.8,0.0,cut
496799,Bangalore,1.0,0.0,cut
496799,Chennai,0.8,0.0,cut
496799,Delhi-NCR,0.5,0.0,cut
496799,Hyderabad,0.8,0.0,cut
496799,Kolkata,1.1,0.0,cut
496799,Lucknow,0.5,0.0,hold
496799,Mumbai,3.8,0.0,cut
496799,Others,0.5,0.0,hold
496799,Pune,0.9,0.0,cut
521140,Bangalore,23.5,0.0,cut
521140,Chandigarh Tricity,22.6,0.0,cut
521140,Delhi-NCR,20.6,0.0,cut
521140,Hyderabad,23.2,0.0,cut
521140,Kolkata,22.2,0.0,cut
521140,Mumbai,25.0,0.0,cut
521140,Others,16.9,0.0,cut
521140,Pune,14.0,0.0,cut
521146,Others,3.3,2.5,cut
532385,Bangalore,18.3,0.0,cut
532385,Delhi-NCR,17.5,0.0,cut
532385,Hyderabad,17.8,0.0,cut
532385,Kolkata,18.3,0.0,cut
532385,Lucknow,19.3,0.0,cut
532385,Others,18.0,0.0,cut
532389,Ahmedabad,0.0,0.0,hold
532389,Bangalore,3.1,2.5,cut
532389,Chennai,0.6,0.0,cut
532389,Delhi-NCR,1.0,0.0,cut
532389,Hyderabad,1.5,0.0,cut
532389,Kolkata,1.1,0.0,cut
532389,Mumbai,0.0,0.0,hold
532389,Others,1.2,0.0,cut
532389,Pune,2.2,2.5,hold
532393,Bangalore,7.8,0.0,cut
532393,Chennai,6.3,0.0,cut
532393,Delhi-NCR,7.1,0.0,cut
532393,Hyderabad,6.9,0.0,cut
532393,Others,7.4,0.0,cut
532393,Pune,8.8,0.0,cut
536247,Bangalore,22.0,0.0,cut
536247,Delhi-NCR,20.4,0.0,cut
536247,Hyderabad,22.0,0.0,cut
536247,Kolkata,22.0,0.0,cut
536247,Others,16.4,0.0,cut
537173,Bangalore,22.0,0.0,cut
537173,Delhi-NCR,20.5,0.0,cut
537173,Hyderabad,22.0,0.0,cut
537173,Others,16.4,0.0,cut
542154,Delhi-NCR,8.4,0.0,cut
542154,Others,6.9,0.0,cut
545408,Bangalore,1.9,2.5,raise
545408,Chennai,0.7,0.0,cut
545408,Others,4.5,2.5,cut
545915,Bangalore,9.0,0.0,cut
545915,Chennai,11.4,0.0,cut
545915,Hyderabad,7.9,0.0,cut
545915,Mumbai,11.3,0.0,cut
545915,Others,9.5,0.0,cut
545915,Pune,10.0,0.0,cut
561937,Bangalore,24.0,0.0,cut
561937,Delhi-NCR,21.8,0.0,cut
561937,Hyderabad,24.0,0.0,cut
561937,Kolkata,24.0,0.0,cut
561937,Others,16.6,0.0,cut
570520,Ahmedabad,13.1,0.0,cut
570520,Bangalore,13.3,0.0,cut
570520,Chandigarh Tricity,13.4,0.0,cut
570520,Chennai,12.0,0.0,cut
570520,Delhi-NCR,12.3,0.0,cut
570520,Hyderabad,12.2,0.0,cut
570520,Kolkata,12.8,0.0,cut
570520,Lucknow,13.3,0.0,cut
570520,Mumbai,12.6,0.0,cut
570520,Others,12.3,0.0,cut
570520,Pune,12.5,0.0,cut
625390,Bangalore,24.0,0.0,cut
625390,Hyderabad,24.0,0.0,cut
